FONTE;GRUPO ;PAYER ACCOUNT ID;LINKED ACCOUNT ID;ACCOUNT NAME;CÓDIGO ODIN;ASSINATURA ODIN;CLIENTE;CLIENTE UNIFICADO;POC;DIVISÃO;MULTICLOUD;CATEGORIA;CONTA;NUVEM;Receita;SUBCATEGORIA;TIPO DE COBRANÇA;CLIENTE;CLE;CNPJ;NOME CLIENTE;CÓDIGO ODIN;ASSINATURA ODIN;Payer AccountId;Cliente;CONTRATO PMC
CONSUMO AZURE;CSP;;8282d676-993e-437c-8642-62e37fcd206d;G2L LOGISTICA LTDA;1095777;Não tem;G2L LOGISTICA SENTINEL;G2L LOGISTICA;SIM;SEG;SIM;001 - Cliente;CSP;CSP;Com Receita;Cliente;Odin;G2L LOGISTICA SENTINEL;1774987120001;29.081.265/0001-43;G2L LOGISTICA LTDA;1095777;Não tem;0;G2L LOGISTICA SENTINEL;1095777
CONSUMO AZURE;CSP;;93da4314-7313-42aa-8bb1-48585cb1e957;BRASILCAP CAPITALIZAÃ‡ÃƒO S.A.;1138381;Não tem;BRASILCAP SENTINEL;BRASILCAP;SIM;SEG;SIM;001 - Cliente;CSP;CSP;Com Receita;Cliente;Odin;BRASILCAP SENTINEL;83412630010;15.138.043/0001-05;BRASILCAP CAPITALIZACAO S A;1138381;Não tem;0;BRASILCAP SENTINEL;1138381
CONSUMO AZURE;CSP;;98c8484b-a286-4176-b38f-f27f0d9d593c;Pamcary;1117327;Não tem;PAMCARY SENTINEL;DATA SYSTEM;SIM;SEG;SIM;001 - Cliente;CSP;CSP;Com Receita;Cliente;Odin;PAMCARY SENTINEL;2134090380001;15.407.008/0001-44;Datasystem - Tecnologia, Sistemas e Serviços Ltda;1117327;Não tem;0;PAMCARY SENTINEL;1117327
CONSUMO AZURE;CSP;;d080ab1e-d81e-41d0-9a22-38d6abe3e416;TErracap;1136017;Não tem;TERRACAP SENTINEL;TERRACAP;NÃO;SEG;SIM;001 - Cliente;CSP;CSP;Com Receita;Cliente;Odin;TERRACAP SENTINEL;77256640005;00.359.877/0001-73;COMPANHIA IMOBILIARIA DE BRASILIA TERRACAP;1136017;Não tem;0;TERRACAP SENTINEL;1136017
CONSUMO AZURE;CSP;;e4d2c14e-79a6-4845-8405-bfb11346a115;Centro de TI e Comunicacao do RJ - PRODERJ;1136496;Não tem;PRODERJ SENTINEL;PRODERJ;NÃO;SEG;SIM;001 - Cliente;CSP;CSP;Com Receita;Cliente;Odin;PRODERJ SENTINEL;630970043;30.121.578/0001-67;PRODERJ CENTRO DE TECNOLOGIA DE INFORMACAO E COMUNICACAO DO ESTA;1136496;Não tem;0;PRODERJ SENTINEL;1136496
CONSUMO AZURE;CSP;;0642f02d-fac6-4b75-a65c-110a5c024f78;OceanPact ServiÃ§os MarÃ­timos S.A;1150908;1351034;OCEANPACT;OCEANPACT;NÃO;CORP;SIM;001 - Cliente;CSP;CSP;Com Receita;Cliente;Odin;OCEANPACT;369138280013;09.114.805/0001-30;OCEANPACT SERVICOS MARITIMOS S A;1150908;1351034;0;OCEANPACT;1150908
CONSUMO AZURE;CSP;;2795008d-a527-4c78-ba2d-bf4c9c17de0b;UBEE - UNBEC;1034640;1225339;UBEE;UBEE;NÃO;CORP;SIM;001 - Cliente;CSP;CSP;Com Receita;Cliente;Odin;UBEE;11280970041;17.200.684/0109-98;UNIAO BRASILEIRA DE EDUCACAO E ENSINO;1034640;1225339;0;UBEE;1034640
CONSUMO AZURE;CSP;;e9d73bdd-3b97-4f68-ae10-65e2bbaa41c8;Globalhitss;1036514;1270529;HITSS;HITSS;NÃO;EBT;NÃO;002 - Intercompany;CSP;CSP;Intercompany;Intercompany;Intercompany;HITSS; ; ;;1036514;1270529;0;HITSS;1036514
CONSUMO AZURE;CSP;;80876933-eaaa-422f-8fa2-90cf17b025be;TVH Brasil;1095814;1352578;TVH BRASIL;TVH BRASIL;NÃO;CORP;SIM;001 - Cliente;CSP;CSP;Com Receita;Cliente;Odin;TVH BRASIL;86438820004;03.747.886/0003-91;TVH BRASIL PECAS LTDA;1095814;1352578;0;TVH BRASIL;1095814
CONSUMO AZURE;CSP;;cfd39550-8085-4b0a-baed-dbdeabbd924d;1036514 - Global Hitss (globalhitss7arc);1036514;1270529;HITSS;HITSS;NÃO;EBT;NÃO;002 - Intercompany;CSP;CSP;Intercompany;Intercompany;Intercompany;HITSS; ; ;;1036514;1270529;0;HITSS;1036514
CONSUMO AZURE;CSP;;58f97aa8-eafe-40bd-a037-6a4f62b66d12;EDITORA GLOBO S/A;1072198;1296494;EDITORA GLOBO;EDITORA GLOBO;NÃO;CORP;SIM;001 - Cliente;CSP;CSP;Com Receita;Cliente;Odin;EDITORA GLOBO;89283330006;04.067.191/0001-60;EDITORA GLOBO S/A;1072198;1296494;0;EDITORA GLOBO;1072198
CONSUMO AZURE;CSP;;bb16c2e4-df48-46b3-8ee5-b797b0730225;1036514 - Global Hitss (globalhitss9arc);1036514;1270529;HITSS;HITSS;NÃO;EBT;NÃO;002 - Intercompany;CSP;CSP;Intercompany;Intercompany;Intercompany;HITSS; ; ;;1036514;1270529;0;HITSS;1036514
CONSUMO AZURE;CSP;;82b0f669-9c22-4079-ba00-fd70b9dcfaa6;FORMATTA NEGOCIOS LTDA;1137569;1352527;FMKT;FMKT;NÃO;CORP;SIM;001 - Cliente;CSP;CSP;Com Receita;Cliente;Odin;FMKT;2320823780002;23.076.040/0001-12;FMKT GESTAO MERCADOLOGICA LTDA EPP;1137569;1352527;0;FMKT;1137569
CONSUMO AZURE;CSP;;f542a82d-272f-44cf-9ba4-b9690e901f94;1036514 - Global Hitss (globalhitss8arc);1036514;1270529;HITSS;HITSS;NÃO;EBT;NÃO;002 - Intercompany;CSP;CSP;Intercompany;Intercompany;Intercompany;HITSS; ; ;;1036514;1270529;0;HITSS;1036514
CONSUMO AZURE;CSP;;622e4933-89d2-434e-83f6-5c32947ce56d;COMANDO AUTO PECAS LTDA;1151571;1353592;COMANDO AUTO PEÇAS;COMANDO AUTO PEÇAS;NÃO;CORP;SIM;001 - Cliente;CSP;CSP;Com Receita;Cliente;Odin;COMANDO AUTO PEÇAS;84306780077;01.032.275/0001-70;COMANDO AUTO PECAS LTDA;1151571;1353592;0;COMANDO AUTO PEÇAS;1151571
CONSUMO AZURE;CSP;;70c19c1f-9e25-4f49-b6eb-c59fc69c1884;semalo.com.br;1130619;1354413;SEMALO;SEMALO;NÃO;CORP;SIM;001 - Cliente;CSP;CSP;Com Receita;Cliente;Odin;SEMALO;76007190009;36.804.268/0001-23;SEMALO INDUSTRIA E COMERCIO DE ALIMENTOS;1130619;1354413;0;SEMALO;1130619
CONSUMO AZURE;CSP;;ec903963-d522-4d50-ab27-b28c36d661b1;Global Hitss;1036514;1270529;HITSS;HITSS;NÃO;EBT;NÃO;002 - Intercompany;CSP;CSP;Intercompany;Intercompany;Intercompany;HITSS; ; ;;1036514;1270529;0;HITSS;1036514
CONSUMO AZURE;LSP;;90891038;AZUL LINHAS AÉREAS BRASILEIRAS S.A.;1123382;1297905;AZUL;AZUL;NÃO;CORP;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;AZUL;217139510055;09.296.295/0056-33;AZUL LINHAS AEREAS BRASILEIRAS S A;1123382;1297905;0;AZUL;1123382
CONSUMO AZURE;LSP;;LSPBanco do Brasil S.A.;Banco do Brasil S.A.;1081926;1273301;BANCO DO BRASIL;BANCO DO BRASIL;NÃO;GOV;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;BANCO DO BRASIL;161456497;00.000.000/0001-91;Banco do Brasil;1081926;1273301;0;BANCO DO BRASIL;1081926
CONSUMO AZURE;LSP;;1260771;CARTA GOIAS INDUSTRIA E COMERCIO DE PAPEIS LTDA;1051196;1260771;CARTA GOIAS;CARTA GOIAS;NÃO;CORP;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;CARTA GOIAS;86915270010;03.752.385/0001-31;CARTA GOIAS INDUSTRIA E COMERCIO DE PAPEIS LTDA;1051196;1260771;0;CARTA GOIAS;1051196
CONSUMO AZURE;LSP;;1291999;CIELO S A;1104587;1291997;CIELO;CIELO;NÃO;CORP;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;CIELO;77659590042;01.027.058/0001-91;CIELO S A - 62523322;1104587;1291997;0;CIELO;1104587
CONSUMO AZURE;LSP;;61404111;Companhia Siderurgica Nacional;1111666;1299767;CSN;CSN;NÃO;CORP;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;CSN;360280113;33.042.730/0001-04;COMPANHIA SIDERURGICA NACIONAL;1111666;1299767;0;CSN;1111666
CONSUMO AZURE;LSP;;1297374;DANNEMANN;1136325;1297374;DANNEMANN;DANNEMANN;NÃO;CORP;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;DANNEMANN;499550008;33.163.049/0001-14;DANNEMANN, SIEMSEN, BIGLER E IPANEMA MOREIRA, PROPRIEDA;1136325;1297374;0;DANNEMANN;1136325
CONSUMO AZURE;LSP;;49914313;Dannemann Siemsen Bigler & Ipanema Moreira;1136325;1297374;DANNEMANN;DANNEMANN;NÃO;CORP;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;DANNEMANN;499550008;33.163.049/0001-14;DANNEMANN, SIEMSEN, BIGLER E IPANEMA MOREIRA, PROPRIEDA;1136325;1297374;0;DANNEMANN;1136325
CONSUMO AZURE;LSP;;54532420;ARQIA PARTICIPACOES E SERVICOS LTDA;1116890;1289832;ARQIA;ARQIA;NÃO;CORP;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;ARQIA;2344592360002;58.391.295/0001-54;ARQIA PARTICIPACOES E SERVICOS LTDA;1116890;1289832;0;ARQIA;1116890
CONSUMO AZURE;LSP;;61885627;Datora Telecomunicacoes Ltda;1116890;1289832;ARQIA;ARQIA;NÃO;CORP;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;ARQIA;2344592360002;58.391.295/0001-54;ARQIA PARTICIPACOES E SERVICOS LTDA;1116890;1289832;0;ARQIA;1116890
CONSUMO AZURE;LSP;;88462752;ICATU SEGUROS S/A;1105180;1293934;ICATU;ICATU;NÃO;CORP;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;ICATU;73313800072;42.283.770/0001-39;ICATU SEGUROS S A;1105180;1293934;0;ICATU;1105180
CONSUMO AZURE;LSP;;5047009;ICATU SEGUROS S/A-88462752-xs4capitalizacao;1105180;1293934;ICATU;ICATU;NÃO;CORP;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;ICATU;73313800072;42.283.770/0001-39;ICATU SEGUROS S A;1105180;1293934;0;ICATU;1105180
CONSUMO AZURE;LSP;;61141295;IR TRADE ASSESSORIA TRIBUTARIA LTDA;1000957;1291607;IR TRADE;IR TRADE;NÃO;CORP;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;IR TRADE;647573600003;11.435.946/0001-05;IR TRADE DESENVOLVIMENTO DE SOFTWARES LTDA;1000957;1291607;0;IR TRADE;1000957
CONSUMO AZURE;LSP;;81670341;MIRA OTM TRANSPORTES LTDA;1133727;1289457;MIRA OTM;MIRA OTM;NÃO;CORP;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;MIRA OTM;84722250040;58.506.155/0001-84;MIRA OTM TRANSPORTES LTDA;1133727;1289457;0;MIRA OTM;1133727
CONSUMO AZURE;LSP;;1298208;SOFTYS BRASIL LTDA;1134412;1298208;SOFTYS;SOFTYS;NÃO;CORP;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;SOFTYS;1608440014;44.145.845/0001-40;SOFTYS BRASIL LTDA;1134412;1298208;0;SOFTYS;1134412
CONSUMO AZURE;LSP;;53136607;SOFTYS BRASIL LTDA.;1134412;1298208;SOFTYS;SOFTYS;NÃO;CORP;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;SOFTYS;1608440014;44.145.845/0001-40;SOFTYS BRASIL LTDA;1134412;1298208;0;SOFTYS;1134412
CONSUMO AZURE;LSP;;64448667;AeC Centro de Contatos S/A;1112375;1296552;AEC;AEC;NÃO;CORP;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;AEC;83522520049;02.455.233/0001-04;AEC CENTRO DE CONTATOS S A;1112375;1296552;0;AEC;1112375
CONSUMO AZURE;LSP;;1292086;CIELO S A;1126217;1292086;STELO;CIELO;NÃO;CORP;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;STELO;77659590037;01.027.058/0001-91;CIELO S A - 62523322;1126217;1292086;0;STELO;1126217
CONSUMO AZURE;LSP;;5372498;ADVOCACIA GERAL DA UNIAO - AGU;1135871;1296436;AGU;AGU;NÃO;GOV;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;AGU;74114630426;26.994.558/0084-50;ADVOCACIA-GERAL DA UNIÃO - AGU;1135871;1296436;0;AGU;1135871
CONSUMO AZURE;LSP;;4942337;CONTROLADORIA GERAL DA UNIAO - CGU;1107981;1293298;CGU;CGU;NÃO;GOV;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;CGU;1626595180026;26.664.015/0001-48;MINISTERIO DA TRANSPARENCIA E CONTROLADORIA GERAL DA UNIAO - CGU;1107981;1293298;0;CGU;1107981
CONSUMO AZURE;LSP;;6960666;CNJ - CONSELHO NACIONAL DE JUSTICA;1109624;1299032;CNJ;CNJ;NÃO;GOV;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;CNJ;103161050016;07.421.906/0001-29;CONSELHO NACIONAL DE JUSTICA - CNJ;1109624;1299032;0;CNJ;1109624
CONSUMO AZURE;LSP;;9113589;TRIBUNAL DE CONTAS DA UNIAO(TCU);1092057;1293297;TCU;TCU;NÃO;GOV;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;TCU;1694640197;00.414.607/0001-18;TRIBUNAL DE CONTAS DA UNIAO - TCU;1092057;1293297;0;TCU;1092057
CONSUMO AZURE;LSP;;7096855;TRIBUNAL DE JUSTIÇA DO ESTADO DO RIO DE JANEIRO;1121439;1302644;TJRJ;TJRJ;NÃO;GOV;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;TJRJ;73308460013;28.538.734/0001-48;TRIBUNAL DE JUSTICA DO ESTADO DO RIO DE JANEIRO;1121439;1302644;0;TJRJ;1121439
CONSUMO AZURE;LSP;;79269734;TOKIO MARINE SEGURADORA S A;1120445;1351140;TOKIO MARINE;TOKIO MARINE;NÃO;CORP;SIM;001 - Cliente;LSP;LSP;Com Receita;Cliente;Odin;TOKIO MARINE;211600107;33.164.021/0001-00;TOKIO MARINE SEGURADORA S A;1120445;1351140;0;TOKIO MARINE;1120445
CONSUMO GOOGLE;Google;;01580E-A7048A-0A28D3;1135871 - ADVOCACIA-GERAL DA UNIÃƒO;1135871;1297246;AGU;AGU;NÃO;GOV;SIM;001 - Cliente;Google;Google;Com Receita;Cliente;Odin;AGU;74114630426;26.994.558/0084-50;ADVOCACIA-GERAL DA UNIÃO - AGU;1135871;1297246;0;AGU;1135871
CONSUMO GOOGLE;Google;;01272D-444253-C90DD7;1135871 - AGU ELASTIC;1135871;1297246;AGU;AGU;NÃO;GOV;SIM;001 - Cliente;Google;Google;Com Receita;Cliente;Odin;AGU;74114630426;26.994.558/0084-50;ADVOCACIA-GERAL DA UNIÃO - AGU;1135871;1297246;0;AGU;1135871
CONSUMO GOOGLE;Google;;01516F-388CBA-9307C2;1135871 - ADVOCACIA GERAL DA UNIÃƒO - (PAY AS YOU GO);1135871;1297246;AGU;AGU;NÃO;GOV;SIM;001 - Cliente;Google;Google;Com Receita;Cliente;Odin;AGU;74114630426;26.994.558/0084-50;ADVOCACIA-GERAL DA UNIÃO - AGU;1135871;1297246;0;AGU;1135871
CONSUMO GOOGLE;Google;;015AB5-E8CC30-23A1DC;1135871 - ADVOCACIA GERAL DA UNIÃƒO - (SA);1135871;1297246;AGU;AGU;NÃO;GOV;SIM;001 - Cliente;Google;Google;Com Receita;Cliente;Odin;AGU;74114630426;26.994.558/0084-50;ADVOCACIA-GERAL DA UNIÃO - AGU;1135871;1297246;0;AGU;1135871
CONSUMO GOOGLE;Google;;0199C4-866392-601B4A;1254971 - ANCINE;Não tem;Não tem;ANCINE;ANCINE;NÃO;OUTROS;NÃO;001 - Cliente;Google;Google;;Cliente;Odin;ANCINE; ; ;;Não tem;Não tem;0;ANCINE;Não tem
CONSUMO GOOGLE;Google;;01B984-5AD591-11E9EA;Embratel - Banco do Brasil;1081926;1269528;BANCO DO BRASIL;BANCO DO BRASIL;NÃO;GOV;SIM;001 - Cliente;Google;Google;Com Receita;Cliente;Odin;BANCO DO BRASIL;161456497;00.000.000/0001-91;Banco do Brasil;1081926;1269528;0;BANCO DO BRASIL;1081926
CONSUMO GOOGLE;Google;;01B591-8902F6-DD80CF;1118583 - CEMIG DISTRIBUIÃ‡ÃƒO S.A.;1118583;1290735;CEMIG;CEMIG;NÃO;GOV;NÃO;001 - Cliente;Google;Google;;Cliente;Odin;CEMIG;91280320081;06.981.180/0001-16;CEMIG DISTRIBUICAO S A;1118583;1290735;0;CEMIG;1118583
CONSUMO GOOGLE;Google;;014162-19321A-345278;1118583 - CEMIG DISTRIBUIÃ‡ÃƒO S.A. MULTICLOUD;1118583;1290735;CEMIG;CEMIG;NÃO;GOV;NÃO;001 - Cliente;Google;Google;;Cliente;Odin;CEMIG;91280320081;06.981.180/0001-16;CEMIG DISTRIBUICAO S A;1118583;1290735;0;CEMIG;1118583
CONSUMO GOOGLE;Google;;017376-9EE49B-D3EE0A;Embratel - Claro Digital;1050619;1288605;CLARO;CLARO;NÃO;EBT;NÃO;002 - Intercompany;Google;Google;Intercompany;Intercompany;Intercompany;CLARO; ; ;;1050619;1288605;0;CLARO;1050619
CONSUMO GOOGLE;Google;;017376-9EE49B-D3EE0A;1050619-INTERCOMPANY-CLARO_SA_AWS-GCP;1050619;1288605;CLARO;CLARO;NÃO;EBT;NÃO;002 - Intercompany;Google;Google;Intercompany;Intercompany;Intercompany;CLARO;80149931342;40.432.544/0001-47;Claro S.A. (AWS) TIME CCOE;1050619;1288605;0;CLARO;1050619
CONSUMO GOOGLE;Google;;01E6D9-B523F5-7478D9;Embratel - Claro TI Corp;1050619;1288605;CLARO;CLARO;NÃO;EBT;NÃO;002 - Intercompany;Google;Google;Intercompany;Intercompany;Intercompany;CLARO; ; ;;1050619;1288605;0;CLARO;1050619
CONSUMO GOOGLE;Google;;01124A-13EE2E-8C0CB0;Coco Bambu;1124199;1289141;COCO BAMBU;COCO BAMBU;NÃO;CORP;SIM;001 - Cliente;Google;Google;Com Receita;Cliente;Odin;COCO BAMBU;2134441750002;21.322.420/0001-64;CB AGUAS CLARAS COMERCIO DE ALIMENTOS LTDA;1124199;1289141;0;COCO BAMBU;1124199
CONSUMO GOOGLE;Google;;01A595-DA139E-1BB2D2;Embratel - Pre-vendas Cloud;1036514;Não tem;EMBRATEL;EMBRATEL;NÃO;EBT;SIM;008 - Operações;Google;Google;Sem Receita;Odin;;EMBRATEL;;;;1036514;Não tem;0;EMBRATEL;1036514
CONSUMO GOOGLE;Google;;01C747-F9BDA3-6D19AC;arquitetura-cloud-sandbox;1036514;1270529;EMBRATEL;EMBRATEL;NÃO;EBT;SIM;008 - Operações;Google;Google;Sem Receita;Operações;Cloud;EMBRATEL; ; ;;1036514;1270529;0;EMBRATEL;1036514
CONSUMO GOOGLE;Google;;01B0F9-D37700-C723DC;Embratel - Aquitetura-Cloud;1036514;1270529;EMBRATEL;EMBRATEL;NÃO;EBT;SIM;008 - Operações;Google;Google;Sem Receita;Operações;Cloud;EMBRATEL; ; ;;1036514;1270529;0;EMBRATEL;1036514
CONSUMO GOOGLE;Google;;01610F-A31631-88B81D;Embratel - Deno;1036514;1270529;EMBRATEL;EMBRATEL;NÃO;EBT;SIM;008 - Operações;Google;Google;Sem Receita;Sem Custo;Desativar;EMBRATEL; ; ;;1036514;1270529;0;EMBRATEL;1036514
CONSUMO GOOGLE;Google;;01AEEC-32C653-0CBE42;Embratel - Operacao Dev Account;1036514;1270529;EMBRATEL;EMBRATEL;NÃO;EBT;SIM;008 - Operações;Google;Google;Sem Receita;Operações;Desativar;EMBRATEL; ; ;;1036514;1270529;0;EMBRATEL;1036514
CONSUMO GOOGLE;Google;;01EF80-9E6EE3-7DA593;Embratel - Operação Multicloud;1036514;1270529;EMBRATEL;EMBRATEL;NÃO;EBT;SIM;008 - Operações;Google;Google;Sem Receita;Operações;Cloud;EMBRATEL; ; ;;1036514;1270529;0;EMBRATEL;1036514
CONSUMO GOOGLE;Google;;01C0CD-EF8B85-7967F3;1109233 - FLEURY S.A.;1109233;1295723;FLEURY;FLEURY;NÃO;CORP;SIM;001 - Cliente;Google;Google;Com Receita;Cliente;Odin;FLEURY;1018480040;60.840.055/0001-31;FLEURY S A;1109233;1295723;0;FLEURY;1109233
CONSUMO GOOGLE;Google;;01A9FF-C61BE1-66EF3D;1134476 - GENESIS ANÃLISES GENOMICAS;1134476;1302125;GENESIS;GENESIS;NÃO;CORP;SIM;001 - Cliente;Google;Google;Com Receita;Cliente;;GENESIS;2311218700003;50.020.892/0001-60;GENESIS ANALISES GENOMICAS S.A.;1134476;1302125;0;GENESIS;1134476
CONSUMO GOOGLE;Google;;011514-965E44-17EEC9;1117629 - GlobalHitss;1117629;1290595;HITSS;HITSS;NÃO;EBT;NÃO;002 - Intercompany;Google;Google;Intercompany;Intercompany;Intercompany;HITSS;81867590438;66.970.229/0001-67;NEXTEL TELECOMUNICACOES LTDA;1117629;1290595;0;HITSS;1117629
CONSUMO GOOGLE;Google;;011514-965E44-17EEC9;1117629 - GlobalHitss;1117629;1290595;HITSS;HITSS;NÃO;EBT;NÃO;002 - Intercompany;Google;Google;Intercompany;Intercompany;Intercompany;HITSS;81867590438;66.970.229/0001-67;NEXTEL TELECOMUNICACOES LTDA;1117629;1290595;0;HITSS;1117629
CONSUMO GOOGLE;Google;;013CAC-C19327-CBDBF2;Embratel - LASA;1123201;1260316;LASA;LASA;NÃO;CORP;SIM;001 - Cliente;Google;Google;Com Receita;Cliente;Odin;LASA;77443430579;00.776.574/0006-60;LOJAS AMERICANAS S A;1123201;1260316;0;LASA;1123201
CONSUMO GOOGLE;Google;;0117ED-5D381B-4AF788;1011112 - LOJAS RIACHUELO S.A.;1011112;Não tem;RIACHUELO;RIACHUELO;NÃO;CORP;SIM;001 - Cliente;Google;Google;Com Receita;Cliente;Odin;RIACHUELO;1434770706;33.200.056/0001-49;LOJAS RIACHUELO AS;1011112;Não tem;0;RIACHUELO;1011112
CONSUMO GOOGLE;Google;;01E6D9-B523F5-7478D9;1113711-INTERCOMPANY-NXT_TELECOMUNICACOES_SA-GCP;1113711;1288606;NEXTEL;CLARO;NÃO;EBT;NÃO;002 - Intercompany;Google;Google;Intercompany;Intercompany;Intercompany;NEXTEL;81867590438;66.970.229/0001-67;NEXTEL TELECOMUNICACOES LTDA;1113711;1288606;0;NEXTEL;1113711
CONSUMO GOOGLE;Google;;011E3F-EB009D-F0BFFD;1136082 - PAC LOGISTICA E HANGARAGEM LTDA;1136082;1298690;PAC LOGISTICA;PAC LOGISTICA;NÃO;CORP;SIM;001 - Cliente;Google;Google;Com Receita;Cliente;;PAC LOGISTICA;1644626970008;24.620.316/0001-44;PAC LOGISTICA E HANGARAGEM LTDA;1136082;1298690;0;PAC LOGISTICA;1136082
CONSUMO GOOGLE;Google;;017C72-A8708E-292EEF;1137259 - POLY TERMINAIS PORTUARIOS SA;1137259;1298817;POLY TERMINAIS;POLY TERMINAIS;NÃO;CORP;SIM;001 - Cliente;Google;Google;Com Receita;Cliente;;POLY TERMINAIS;387244050008;10.341.742/0001-34;POLY TERMINAIS PORTUARIOS AS;1137259;1298817;0;POLY TERMINAIS;1137259
CONSUMO GOOGLE;Google;;01F105-3E298A-65D256;1036514 - IPLAN RIO;1137876;1304413;IPLAN RIO;IPLAN RIO;SIM;GOV;SIM;001 - Cliente;Google;Google;Sem Receita;Cliente;;IPLAN RIO;75947710007;73.214.439/0001-90;EMPRESA MUNICIPAL DE INFORMATICA SA IPLANRIO;1137876;1304413;0;IPLAN RIO;1137876
CONSUMO GOOGLE;Google;;010693-B1EC8D-C0D4DF;1036514 - IPLAN RIO;1137876;1304413;IPLAN RIO SMTR;IPLAN RIO SMTR;SIM;GOV;SIM;001 - Cliente;Google;Google;Sem Receita;Cliente;;IPLAN RIO SMTR;75947710007;73.214.439/0001-90;EMPRESA MUNICIPAL DE INFORMATICA SA IPLANRIO;1137876;1304413;0;IPLAN RIO SMTR;1137876
CONSUMO GOOGLE;Google;;01E7FF-E3D5BA-3EF20C;1036514 - IPLAN RIO;1137876;1304413;IPLAN RIO SEI;IPLAN RIO SEI;SIM;GOV;SIM;001 - Cliente;Google;Google;Sem Receita;Cliente;;IPLAN RIO SEI;75947710007;73.214.439/0001-90;EMPRESA MUNICIPAL DE INFORMATICA SA IPLANRIO;1137876;1304413;0;IPLAN RIO SEI;1137876
CONSUMO GOOGLE;Google;;01DD51-CDB87A-E9E49F;1098307 - PRODEMGE;1098307;1296426;PRODEMGE;PRODEMGE;NÃO;GOV;NÃO;001 - Cliente;Google;Google;;Cliente;Odin;PRODEMGE;221920006;16.636.540/0001-04;PRODEMGE;1098307;1296426;0;PRODEMGE;1098307
CONSUMO GOOGLE;Google;;01681E-C56220-3FF960;1132660 - TECNOGERA EQUIPAMENTOS;1132660;1345057;TECNOGERA;TECNOGERA;NÃO;CORP;NÃO;001 - Cliente;Google;Google;;Cliente;Odin;TECNOGERA;407293270009;08.100.057/0001-74;TECNOGERA LOCACAO E TRANSFORMACAO DE ENERGIA S.A.;1132660;1345057;0;TECNOGERA;1132660
CONSUMO GOOGLE;Google;;01AF92-55A4DB-D21A61;1118583 - CEMIG-SAP;1118583;1290735;CEMIG;CEMIG;NÃO;GOV;NÃO;001 - Cliente;Google;Google;;Cliente;Odin;CEMIG;91280320081;06.981.180/0001-16;CEMIG DISTRIBUICAO S A;1118583;1290735;0;CEMIG;1118583
CONSUMO GOOGLE;Google;;01DD51-CDB87A-E9E49F;1098307-PRODEMGE - operacaomulticloud.com - 1;1098307;1296426;PRODEMGE;PRODEMGE;NÃO;GOV;NÃO;001 - Cliente;Google;Google;;Cliente;Odin;PRODEMGE; ; ;;1098307;1296426;0;PRODEMGE;1098307
CONSUMO GOOGLE;Google;;01AA6A-EC9BB0-6BD9EA;POC-SegurancaPublica ;1098307;1296426;PRODEMGE;PRODEMGE;SIM;GOV;NÃO;001 - Cliente;Google;Google;;Cliente;Odin;PRODEMGE; ; ;;1098307;1296426;0;PRODEMGE;1098307
CONSUMO GOOGLE;Google;;01ADCF-4C0679-C07F7B;1098307 - Prodemge POC Apigee;1098307;1296426;PRODEMGE;PRODEMGE;SIM;GOV;NÃO;001 - Cliente;Google;Google;;Cliente;Odin;PRODEMGE; ; ;;1098307;1296426;0;PRODEMGE;1098307
CONSUMO GOOGLE;Google;;01B37A-D73127-41DA71;1098307 - Prodemge POC AGE Gemini;1098307;1296426;PRODEMGE;PRODEMGE;SIM;GOV;NÃO;001 - Cliente;Google;Google;;Cliente;Odin;PRODEMGE; ; ;;1098307;1296426;0;PRODEMGE;1098307
CONSUMO GOOGLE;Google;;01F2EF-A31A0A-6361E8;1092057 - Tribunal de Contas da UniÃ£o TCU ;1092057;1301428;TCU;TCU;NÃO;GOV;SIM;001 - Cliente;Google;Google;Com Receita;Cliente;Odin;TCU;1694640197;00.414.607/0001-18;TRIBUNAL DE CONTAS DA UNIAO - TCU;1092057;1301428;0;TCU;1092057
